"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ALB","AIREMISSION","CO2","MLN_TONNE","A","2016",3.692745,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","2017",4.392695,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","2018",4.388485,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","2019",4.065651,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","2020",3.392703,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","2021",3.891023,
"ALB","AIREMISSION","CO2","MLN_TONNE","A","2022",3.5065425,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1960",,"L"
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1961",,"L"
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1962",,"L"
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1963",,"L"
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1964",,"L"
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1965",,"L"
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1966",,"L"
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1967",,"L"
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1968",,"L"
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1969",,"L"
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1970",,"L"
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1971",1.77,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1972",1.98,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1973",1.71,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1974",1.75,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1975",1.8,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1976",1.9,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1977",1.97,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1978",2.19,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1979",2.56,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1980",2.55,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1981",2.14,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1982",2.19,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1983",2.34,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1984",2.48,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1985",2.34,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1986",2.3,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1987",2.35,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1988",2.28,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1989",2.12,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1990",1.73,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1991",1.17,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1992",0.66,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1993",0.61,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1994",0.63,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1995",0.58,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1996",0.59,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1997",0.45,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1998",0.56,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","1999",0.94,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","2000",1,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","2001",1.06,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","2002",1.23,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","2003",1.26,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","2004",1.33,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","2005",1.28,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","2006",1.27,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","2007",1.28,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","2008",1.26,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","2009",1.29,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","2010",1.36,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","2011",1.43,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","2012",1.21,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","2013",1.27,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","2014",1.43,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","2015",1.33,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","2016",1.28,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","2017",1.53,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","2018",1.53,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","2019",1.43,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","2020",1.2,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","2021",1.38,
"ALB","AIREMISSION","CO2","TONNE_CAP","A","2022",,"L"
"DZA","AIREMISSION","CO2","MLN_TONNE","A","1960",,"L"
"DZA","AIREMISSION","CO2","MLN_TONNE","A","1961",,"L"
"DZA","AIREMISSION","CO2","MLN_TONNE","A","1962",,"L"
"DZA","AIREMISSION","CO2","MLN_TONNE","A","1963",,"L"
"DZA","AIREMISSION","CO2","MLN_TONNE","A","1964",,"L"
"DZA","AIREMISSION","CO2","MLN_TONNE","A","1965",,"L"
"DZA","AIREMISSION","CO2","MLN_TONNE","A","1966",,"L"
"DZA","AIREMISSION","CO2","MLN_TONNE","A","1967",,"L"
"DZA","AIREMISSION","CO2","MLN_TONNE","A","1968",,"L"
"DZA","AIREMISSION","CO2","MLN_TONNE","A","1969",,"L"
"DZA","AIREMISSION","CO2","MLN_TONNE","A","1970",,"L"
"DZA","AIREMISSION","CO2","MLN_TONNE","A","1971",8.595347,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","1972",9.643154,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","1973",10.996327,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","1974",11.943385,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","1975",13.552694,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","1976",15.94481,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","1977",17.722054,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","1978",21.523505,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","1979",26.979872,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","1980",27.736565,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","1981",32.119228,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","1982",38.234969,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","1983",41.829319,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","1984",40.808137,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","1985",42.073253,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","1986",47.293708,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","1987",47.134176,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","1988",49.544459,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","1989",49.546802,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","1990",51.174701,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","1991",54.725081,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","1992",54.956878,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","1993",56.69965,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","1994",54.611561,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","1995",55.336862,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","1996",54.892603,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","1997",55.994961,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","1998",57.524501,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","1999",60.924707,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","2000",61.50756,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","2001",63.016764,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","2002",68.148429,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","2003",71.983745,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","2004",73.37692,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","2005",77.47413,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","2006",80.759469,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","2007",84.879694,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","2008",88.128544,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","2009",94.441442,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","2010",95.640223,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","2011",102.892959,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","2012",112.487661,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","2013",115.833393,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","2014",123.184624,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","2015",130.48992,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","2016",127.88635,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","2017",130.543774,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","2018",137.299939,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","2019",142.353661,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","2020",134.515064,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","2021",143.249247,
"DZA","AIREMISSION","CO2","MLN_TONNE","A","2022",,"L"
"DZA","AIREMISSION","CO2","TONNE_CAP","A","1960",,"L"
"DZA","AIREMISSION","CO2","TONNE_CAP","A","1961",,"L"
"DZA","AIREMISSION","CO2","TONNE_CAP","A","1962",,"L"
"DZA","AIREMISSION","CO2","TONNE_CAP","A","1963",,"L"
"DZA","AIREMISSION","CO2","TONNE_CAP","A","1964",,"L"
"DZA","AIREMISSION","CO2","TONNE_CAP","A","1965",,"L"
"DZA","AIREMISSION","CO2","TONNE_CAP","A","1966",,"L"
"DZA","AIREMISSION","CO2","TONNE_CAP","A","1967",,"L"
"DZA","AIREMISSION","CO2","TONNE_CAP","A","1968",,"L"
"DZA","AIREMISSION","CO2","TONNE_CAP","A","1969",,"L"
"DZA","AIREMISSION","CO2","TONNE_CAP","A","1970",,"L"
"DZA","AIREMISSION","CO2","TONNE_CAP","A","1971",0.61,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","1972",0.67,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","1973",0.74,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","1974",0.79,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","1975",0.86,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","1976",0.97,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","1977",1.03,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","1978",1.22,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","1979",1.49,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","1980",1.48,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","1981",1.66,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","1982",1.91,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","1983",2.02,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","1984",1.91,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","1985",1.9,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","1986",2.07,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","1987",2,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","1988",2.04,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","1989",1.99,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","1990",2.01,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","1991",2.09,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","1992",2.06,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","1993",2.07,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","1994",1.96,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","1995",1.94,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","1996",1.89,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","1997",1.9,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","1998",1.92,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","1999",2.01,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","2000",2,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","2001",2.02,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","2002",2.16,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","2003",2.25,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","2004",2.26,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","2005",2.35,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","2006",2.42,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","2007",2.5,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","2008",2.55,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","2009",2.68,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","2010",2.67,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","2011",2.82,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","2012",3.02,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","2013",3.05,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","2014",3.18,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","2015",3.3,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","2016",3.17,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","2017",3.17,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","2018",3.28,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","2019",3.33,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","2020",3.1,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","2021",3.24,
"DZA","AIREMISSION","CO2","TONNE_CAP","A","2022",,"L"
"ARG","AIREMISSION","CO2","MLN_TONNE","A","1960",,"L"
"ARG","AIREMISSION","CO2","MLN_TONNE","A","1961",,"L"
"ARG","AIREMISSION","CO2","MLN_TONNE","A","1962",,"L"
"ARG","AIREMISSION","CO2","MLN_TONNE","A","1963",,"L"
"ARG","AIREMISSION","CO2","MLN_TONNE","A","1964",,"L"
"ARG","AIREMISSION","CO2","MLN_TONNE","A","1965",,"L"
"ARG","AIREMISSION","CO2","MLN_TONNE","A","1966",,"L"
"ARG","AIREMISSION","CO2","MLN_TONNE","A","1967",,"L"
"ARG","AIREMISSION","CO2","MLN_TONNE","A","1968",,"L"
"ARG","AIREMISSION","CO2","MLN_TONNE","A","1969",,"L"
"ARG","AIREMISSION","CO2","MLN_TONNE","A","1970",,"L"
"ARG","AIREMISSION","CO2","MLN_TONNE","A","1971",81.727514,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","1972",83.755639,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","1973",86.759122,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","1974",87.126326,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","1975",84.508547,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","1976",88.265271,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","1977",92.101251,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","1978",90.834975,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","1979",95.763405,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","1980",93.522369,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","1981",91.396228,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","1982",90.859249,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","1983",94.189216,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","1984",93.63064,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","1985",87.107271,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","1986",93.315494,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","1987",98.867665,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","1988",103.035818,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","1989",100.288574,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","1990",93.50189,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","1991",99.249369,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","1992",101.078681,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","1993",104.327422,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","1994",106.870872,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","1995",107.363269,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","1996",117.961436,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","1997",120.732098,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","1998",127.684662,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","1999",129.318282,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","2000",128.020575,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","2001",121.259301,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","2002",114.215336,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","2003",124.069073,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","2004",137.578798,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","2005",141.836614,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","2006",150.350237,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","2007",158.123759,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","2008",162.639161,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","2009",152.060252,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","2010",162.432523,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","2011",171.17933,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","2012",172.634382,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","2013",177.376004,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","2014",173.869592,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","2015",179.754063,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","2016",178.071086,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","2017",173.941156,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","2018",171.202444,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","2019",162.244127,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","2020",149.023796,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","2021",170.253437,
"ARG","AIREMISSION","CO2","MLN_TONNE","A","2022",172.63821,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","1960",,"L"
"ARG","AIREMISSION","CO2","TONNE_CAP","A","1961",,"L"
"ARG","AIREMISSION","CO2","TONNE_CAP","A","1962",,"L"
"ARG","AIREMISSION","CO2","TONNE_CAP","A","1963",,"L"
"ARG","AIREMISSION","CO2","TONNE_CAP","A","1964",,"L"
"ARG","AIREMISSION","CO2","TONNE_CAP","A","1965",,"L"
"ARG","AIREMISSION","CO2","TONNE_CAP","A","1966",,"L"
"ARG","AIREMISSION","CO2","TONNE_CAP","A","1967",,"L"
"ARG","AIREMISSION","CO2","TONNE_CAP","A","1968",,"L"
"ARG","AIREMISSION","CO2","TONNE_CAP","A","1969",,"L"
"ARG","AIREMISSION","CO2","TONNE_CAP","A","1970",,"L"
"ARG","AIREMISSION","CO2","TONNE_CAP","A","1971",3.37,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","1972",3.4,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","1973",3.47,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","1974",3.42,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","1975",3.27,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","1976",3.36,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","1977",3.45,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","1978",3.35,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","1979",3.47,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","1980",3.34,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","1981",3.21,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","1982",3.14,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","1983",3.21,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","1984",3.14,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","1985",2.88,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","1986",3.04,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","1987",3.17,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","1988",3.25,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","1989",3.12,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","1990",2.87,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","1991",3,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","1992",3.01,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","1993",3.07,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","1994",3.1,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","1995",3.07,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","1996",3.33,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","1997",3.37,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","1998",3.52,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","1999",3.53,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","2000",3.45,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","2001",3.24,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","2002",3.02,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","2003",3.24,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","2004",3.56,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","2005",3.63,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","2006",3.81,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","2007",3.97,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","2008",4.04,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","2009",3.74,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","2010",3.98,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","2011",4.15,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","2012",4.14,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","2013",4.2,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","2014",4.08,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","2015",4.17,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","2016",4.09,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","2017",3.95,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","2018",3.85,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","2019",3.61,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","2020",3.28,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","2021",3.72,
"ARG","AIREMISSION","CO2","TONNE_CAP","A","2022",,"L"
"ARM","AIREMISSION","CO2","MLN_TONNE","A","1960",,"L"
"ARM","AIREMISSION","CO2","MLN_TONNE","A","1961",,"L"
"ARM","AIREMISSION","CO2","MLN_TONNE","A","1962",,"L"
"ARM","AIREMISSION","CO2","MLN_TONNE","A","1963",,"L"
"ARM","AIREMISSION","CO2","MLN_TONNE","A","1964",,"L"
"ARM","AIREMISSION","CO2","MLN_TONNE","A","1965",,"L"
"ARM","AIREMISSION","CO2","MLN_TONNE","A","1966",,"L"
"ARM","AIREMISSION","CO2","MLN_TONNE","A","1967",,"L"
"ARM","AIREMISSION","CO2","MLN_TONNE","A","1968",,"L"
"ARM","AIREMISSION","CO2","MLN_TONNE","A","1969",,"L"
"ARM","AIREMISSION","CO2","MLN_TONNE","A","1970",,"L"
"ARM","AIREMISSION","CO2","MLN_TONNE","A","1971",,"L"
"ARM","AIREMISSION","CO2","MLN_TONNE","A","1972",,"L"
"ARM","AIREMISSION","CO2","MLN_TONNE","A","1973",,"L"
"ARM","AIREMISSION","CO2","MLN_TONNE","A","1974",,"L"
"ARM","AIREMISSION","CO2","MLN_TONNE","A","1975",,"L"
"ARM","AIREMISSION","CO2","MLN_TONNE","A","1976",,"L"
"ARM","AIREMISSION","CO2","MLN_TONNE","A","1977",,"L"
"ARM","AIREMISSION","CO2","MLN_TONNE","A","1978",,"L"
"ARM","AIREMISSION","CO2","MLN_TONNE","A","1979",,"L"
"ARM","AIREMISSION","CO2","MLN_TONNE","A","1980",,"L"
"ARM","AIREMISSION","CO2","MLN_TONNE","A","1981",,"L"
"ARM","AIREMISSION","CO2","MLN_TONNE","A","1982",,"L"
"ARM","AIREMISSION","CO2","MLN_TONNE","A","1983",,"L"
"ARM","AIREMISSION","CO2","MLN_TONNE","A","1984",,"L"
"ARM","AIREMISSION","CO2","MLN_TONNE","A","1985",,"L"
"ARM","AIREMISSION","CO2","MLN_TONNE","A","1986",,"L"
"ARM","AIREMISSION","CO2","MLN_TONNE","A","1987",,"L"
"ARM","AIREMISSION","CO2","MLN_TONNE","A","1988",,"L"
"ARM","AIREMISSION","CO2","MLN_TONNE","A","1989",,"L"
"ARM","AIREMISSION","CO2","MLN_TONNE","A","1990",19.845219,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","1991",20.68956,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","1992",10.656529,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","1993",4.918989,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","1994",2.675926,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","1995",3.368027,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","1996",2.403509,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","1997",3.15662,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","1998",3.283226,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","1999",2.931684,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","2000",3.422249,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","2001",3.458504,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","2002",2.907291,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","2003",3.275246,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","2004",3.465509,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","2005",4.129845,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","2006",4.151024,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","2007",4.797638,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","2008",5.27332,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","2009",4.269475,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","2010",4.048253,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","2011",4.672815,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","2012",5.438573,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","2013",5.242694,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","2014",5.23536,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","2015",5.102732,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","2016",4.912583,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","2017",5.165799,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","2018",5.397327,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","2019",5.854638,
